 ,Label,Area,XM,YM,Major,Minor,Angle
346,20220622_D12_1.tif:8,189,225.569,497.828,16.033,15.009,85.548
347,20220622_D12_1.tif:8,193,461.479,497.728,15.983,15.374,89.484
348,20220622_D12_1.tif:8,184,696.348,497.364,15.595,15.023,151.830
349,20220622_D12_1.tif:8,192,578.635,567.146,15.836,15.437,57.882
350,20220622_D12_1.tif:8,185,107.305,567.932,16.103,14.627,78.822
351,20220622_D12_1.tif:8,191,343.458,567.421,15.768,15.423,61.965
352,20220622_D12_1.tif:8,174,813.098,566.885,15.242,14.535,174.762
353,20220622_D12_1.tif:8,179,860.578,614.522,15.286,14.910,171.977
354,20220622_D12_1.tif:8,207,391.036,616.104,16.523,15.951,87.138
355,20220622_D12_1.tif:8,203,626.387,615.810,16.318,15.839,110.769
356,20220622_D12_1.tif:8,205,155.032,616.876,16.361,15.953,64.531
357,20220622_D12_1.tif:8,217,509.228,684.998,16.774,16.472,36.385
358,20220622_D12_1.tif:8,205,744.080,684.646,16.215,16.097,173.490
359,20220622_D12_1.tif:8,213,273.251,685.857,16.865,16.080,69.889
360,20220622_D12_1.tif:8,192,36.115,685.677,16.172,15.116,34.767
361,20220622_D12_1.tif:9,210,225.843,26.210,16.885,15.835,110.705
362,20220622_D12_1.tif:9,216,460.644,26.569,16.833,16.339,85.302
363,20220622_D12_1.tif:9,207,694.635,27.268,16.620,15.858,29.340
364,20220622_D12_1.tif:9,205,108.129,96.432,16.626,15.699,99.490
